2017-02-27 08:24:24 | Cooperativa | [Fotos] Presidenta Bachelet encabeza comité de emergencia en La Moneda - Cooperativa.cl | R. Vehicular: No rige Todo Deportes País Mundo Entretención 1 de 7 ATON Desde primera hora de este lunes, la Presidenta Michelle Bachelet encabeza una reunión con el Comité de Emergencia para evaluar la situación que han provocado los aluviones en la zona centro norte del país. Todas Cultura Deportes Economía Entretención Mundo País Sociedad Tecnología En la versión móvil de cooperativa.cl vea todas las noticias en el instante en que suceden. Reciba directamente en su correo electrónico los últimos titulares de cooperativa.cl Reciba gratis y en tiempo real las noticias de cooperativa.cl Reciba gratis y en tiempo real el audio digital de los programas radiales Síguenos en Facebook Síguenos en Twitter
2017-03-01 12:00:52 | laestrellavalpo | El Galaxy S7 Edge fue elegido como el mejor smartphone del Mobile World Congress   soychile.cl | Ayer El teléfono de Samsung fue reconocido la GSMA durante el evento de tecnología que se realiza en Barcelona.       Gestión Regional de Medios    Contáctenos    Anunciar en este sitio    Términos y condiciones Autolocal.cl    Emol    Valor Futuro    Farox    Guioteca    Inmobiliaria    Propiedades    hoyxhoy.cl Pronto recibirás nuestros correos Suscríbete al newsletter de soychile.cl y entérate de lo que sucede en tu ciudad, en Chile y el mundo. Elige tu ciudad ¿Cuándo quieres recibir nuestro newsletter?
2017-03-01 17:53:29 | soychilecl | Crearon dispositivos para conectarse con las focas y las vacas   soychile.cl | 17:40 Son parte de algunas novedades que se mostraron en el encuentro mundial de tecnología que se lleva a cabo en Barcelona. La versión termina mañana.              Gestión Regional de Medios    Contáctenos    Anunciar en este sitio    Términos y condiciones Autolocal.cl    Emol    Valor Futuro    Farox    Guioteca    Inmobiliaria    Propiedades    hoyxhoy.cl Pronto recibirás nuestros correos Suscríbete al newsletter de soychile.cl y entérate de lo que sucede en tu ciudad, en Chile y el mundo. Elige tu ciudad ¿Cuándo quieres recibir nuestro newsletter?
2017-03-02 09:50:08 | elmostrador | [VIDEO VIDA] Dot, el reloj que podría cambiar la vida de millones de personas en el mundo - El Mostrador | Santiago Jueves, 2 de marzo de 2017 Actualizado a las 09:46  por El Mostrador Vida 2 marzo, 2017  Al igual que otros relojes inteligentes, se conecta a otros dispositivos usando Bluetooth y puede procesar textos de cualquier otra aplicación o servicio. Dot tiene Open API, por lo que cualquiera puede crear o adaptar apps para usarlas con él. Tecnología Tecnología Tecnología Tecnología Tecnología Tecnología Salud Tecnología En un mundo con más de 280 millones de personas con algún tipo de ceguera, un dispositivo en braille puede ser la solución para incluir... por Nathalia Cedillo Carrillo por Rodrigo Larraín por Fidel Espinoza El Mostrador © 2016 - Algunos derechos reservados.
2017-03-07 13:00:21 | diario_elandino | Estudio considera que se mantendría la afluencia de argentinos en viaje de compras – Diario El Andino | Pese a la caída de los aranceles en el vecino país que frenaría el denominado “Turismo de Shopping” La Cámara Regional de Comercio de Valparaíso (CRCP) estimó que pese a la caída de los aranceles en Argentina no disminuirá -como se presume- el “Turismo de Schopping” que se registra actualmente con la presencia de miles de transandinos en los establecimientos comerciales de Los Andes, San Felipe y Viña del Mar, además de Santiago. El Gobierno del Presidente Mauricio Macri anunció que a partir de abril próximo eliminará tributos deimportación sobre artículos tecnológicos, lo cual amenaza uno de los principales pilares que ha tenido la economía regional, con las masivas compras de argentinos. CAMBIO E IMPUESTOS El estudio efectuado por la CRCP y avalado por el economista Alejandro Maureira, agrega que si, en cambio, se devalúa la moneda trasandina y baja el costo de las compras de tecnología, entonces se verá un efecto en ese sector del comercio regional. “Tipo de cambio e impuestos para la importación de productos van de la mano. Estimo un escenario favorable para la economía transandina que detendrá la devaluación de su moneda, lo que sumado a la baja de impuestos sí afectará a ese sector del comercio”, prevé Maureira. Sin embargo, recuerda que el turista trasandino no sólo viaja para adquirir tecnología, sino que también otro tipo de productos como vestuario y calzado, además del consumo habitual que tiene un visitante extranjero. “Vale la pena mencionar que no sólo consumen tecnología. El principal gasto es en alojamiento y comida, luego comercio y como subcomponente del comercio está la tecnología”, puntualizó. ARGENTINA BUSCA ESTIMULAR COMPETENCIA Reducir los precios y mejorar la calidad de los productos son las principales razones por las que el gobierno trasandino decidió aplicar esta medida. De hecho en la actualidad el vecino país es el que mantiene los precios de los computadores más altos de la región lo que a juicio de las autoridades trasandinas es producto de la falta de competencia. De manera complementaria, se anunció la decisión de implementar facilidades de financiamiento para la compra en 18 o 24 cuotas sin interés de notebooks de ensamblado nacional. Según la cartera de Producción, la medida tiene por objetivo potenciar de manera transversal la economía argentina. Un joven de iniciales W.S.C., de 27 años,
2017-02-24 15:00:53 | Cooperativa | [Fotos] Así avanzan las obras del nuevo túnel en Avenida Kennedy - Cooperativa.cl | R. Vehicular: No rige Todo Deportes País Mundo Entretención 1 de 15 ATON Este viernes se realizó una inspección a las obras de construcción del nuevo túnel Kennedy, que aumentará en un 50 por ciento el actual flujo de esta avenida. Todas Cultura Deportes Economía Entretención Mundo País Sociedad Tecnología En la versión móvil de cooperativa.cl vea todas las noticias en el instante en que suceden. Reciba directamente en su correo electrónico los últimos titulares de cooperativa.cl Reciba gratis y en tiempo real las noticias de cooperativa.cl Reciba gratis y en tiempo real el audio digital de los programas radiales Síguenos en Facebook Síguenos en Twitter
2017-02-24 17:10:07 | elmostrador | Alphabet, la matriz de Google, acusa a Uber de robar tecnologías de sus autos sin conductor - El Mostrador | Santiago Viernes, 24 de febrero de 2017 Actualizado a las 17:02 Tecnología por EFE 24 febrero, 2017  Alphabet, la matriz de Google, presentó hoy una demanda contra la empresa de transporte Uber por el supuesto robo de información confidencial referente a la tecnología de sus autos de conducción automática, informó la web especializada The Verge. La demanda de Waymo, la unidad de conducción automática de Google, contra Uber y su subsidiaria Otto, una compañía que desarrolla tecnología para camiones autónomos, tiene que ver con el supuesto robo de la tecnología del sensor LiDAR, que habría ayudado a acelerar sus progresos en esa materia. Uber pagó en agosto del año pasado 680 millones de dólares por Otto, que se lanzó en mayo del año pasado bajo el sello de calidad de Anthony Levandowski, uno de sus cofundadores, quien previamente había sido uno de los creadores del programa de vehículos autodirigidos del gigante tecnológico Google. "Mientras que Waymo desarrolló su sistemas propios LiDAR durante muchos años, los acusados sacaron provecho de información robada para acortar el proceso y supuestamente construir unos sistemas LiDAR comparables en tan solo nueve meses", se detalla en la demanda presentada en un tribunal de San Francisco (California). Waymo busca una recompensa económica no determinada por daños y perjuicios así como una orden judicial que prohíba a Uber emplear esa información privilegiada. La empresa indicó que, antes de que Levandowski renunciara a su cargo en Google, en enero de 2016, descargó más de 14.000 archivos confidenciales, incluidos los diseños del circuito LiDAR, uno de los principales componentes en el sistema de los coches autónomos. Waymo acusó a Levandowski de tratar de "borrar cualquier huella forense" formateando su ordenador portátil. Tecnología Opinión  Opinión Tecnología FT Weekend  FT Weekend Adrián Solano, venezolano que participó del último Mundial de Esquí realizado en Finlandia, alcanzó la fama mundial. Pero ojo, no por... por Adolfo Vera por Pablo Vidal Rojas por Alvaro Promis El Mostrador © 2016 - Algunos derechos reservados.
2017-02-24 22:09:53 | Cooperativa | [Fotos] Look de Carolina de Moras en quinta noche de Viña 2017 sacó suspiros - Cooperativa.cl | R. Vehicular: No rige Todo Deportes País Mundo Entretención 1 de 8 Gentileza Chilevisión La animadora Carolina de Moras se lució con un vestido blanco en la quinta jornada de Viña 2017. El look de la modelo sacó aplausos en redes sociales. Todas Cultura Deportes Economía Entretención Mundo País Sociedad Tecnología En la versión móvil de cooperativa.cl vea todas las noticias en el instante en que suceden. Reciba directamente en su correo electrónico los últimos titulares de cooperativa.cl Reciba gratis y en tiempo real las noticias de cooperativa.cl Reciba gratis y en tiempo real el audio digital de los programas radiales Síguenos en Facebook Síguenos en Twitter
2017-02-25 09:12:21 | Cooperativa | [Fotos] Revisa las mejores imágenes de Maluma en Viña 2017 - Cooperativa.cl | R. Vehicular: No rige Todo Deportes País Mundo Entretención 1 de 24 ATON El cantante colombiano Maluma debutó este viernes en el Festival de Viña del Mar, abriendo la quinta jornada del certamen, con una presentación que desató la euforia del público en la Quinta Vergara. Todas Cultura Deportes Economía Entretención Mundo País Sociedad Tecnología En la versión móvil de cooperativa.cl vea todas las noticias en el instante en que suceden. Reciba directamente en su correo electrónico los últimos titulares de cooperativa.cl Reciba gratis y en tiempo real las noticias de cooperativa.cl Reciba gratis y en tiempo real el audio digital de los programas radiales Síguenos en Facebook Síguenos en Twitter
2017-02-25 11:33:01 | estrella_loa | Aprueban $4 mil millones extras para el nuevo hospital de Calama   soychile.cl | 11:01 Fue el Consejo Regional quien aprobó estos recursos para la adquisición de nuevos y más modernos equipos, que permitan cubrir con mejor tecnología las prestaciones de salud.           Empresa Periodística El Norte SA    Contáctenos    Anunciar en este sitio    Términos y condiciones Autolocal.cl    Emol    Valor Futuro    Farox    Guioteca    Inmobiliaria    Propiedades    hoyxhoy.cl Pronto recibirás nuestros correos Suscríbete al newsletter de soychile.cl y entérate de lo que sucede en tu ciudad, en Chile y el mundo. Elige tu ciudad ¿Cuándo quieres recibir nuestro newsletter?
2017-02-25 12:20:50 | Cooperativa | [Fotos] Las deslumbrantes presentaciones del Carnaval de Sao Paulo - Cooperativa.cl | R. Vehicular: No rige Todo Deportes País Mundo Entretención 1 de 23 EFE Integrantes de distintas escuelas de danza se tomaron las calles de Sao Paulo este viernes para celebrar el Carnaval con deslumbrantes presentaciones. Todas Cultura Deportes Economía Entretención Mundo País Sociedad Tecnología En la versión móvil de cooperativa.cl vea todas las noticias en el instante en que suceden. Reciba directamente en su correo electrónico los últimos titulares de cooperativa.cl Reciba gratis y en tiempo real las noticias de cooperativa.cl Reciba gratis y en tiempo real el audio digital de los programas radiales Síguenos en Facebook Síguenos en Twitter
2017-03-05 11:17:09 | RedMiVoz | Durante el primer semestre llegará la tecnología 4G+ al Biobío   El Concecuente.cl, Noticias de Concepción y del Biobío | Una buena noticia recibirán los usuarios de teléfonos móviles de la región del Biobío durante el primer semestre de 2017, pues la tecnología 4G+ estará disponible en el territorio regional a través de la señal de Movistar Chile. Es así que comunas como Chiguayante, Chillán, Concepción, Los Ángeles y Talcahuano, podrán navegar con esta tecnología, mientras que se le sumarán Pinto, Quillón y San Pedro de la Paz durante el año. Con la tecnología 4G+, los usuarios podrán navegar a mayor velocidad, además de obtener una mejor visualización y descarga de videos en calidad 4K, junto a ambientes de realidad aumentada y realidad virtual. La tecnología 4G+ es compatible con los siguientes equipos: iPhone 6S; 6S Plus; 7; 7 Plus; Samsung Galaxy S6; S6 Edge; Note 5; S7; S7 Edge; A7; TAB S2; Huawei Mate 8; P9; Mate 9; LG G5 SE; Moto Z Play y Sony Xperia X.   Aqui podría estar su imagen. para registrarse, haga clic aquí. Ser un Corresponsal Iniciar sesión Sitio Web diseñado y desarrollado por Bligoo.com. El Concecuente recomienda Firefox. (cc) 2011 El Concecuente, algunos derechos reservados.
2017-03-05 21:30:06 | elmostrador | Diario de Silicon Valley: Mujeres enfrentan discriminación en sector de tecnología - El Mostrador | Santiago Domingo, 5 de marzo de 2017 Actualizado a las 21:15 FT Weekend por Financial Times Weekend 5 marzo, 2017  Por Hannah Kuchler Cuando comencé a escribir sobre la seguridad cibernética nadie me advirtió que iba a terminar en los peores clubs nocturnos del mundo. Dos días después de que comenzó RSA, la conferencia más grande de seguridad cibernética en San Francisco, me encontré en la esquina de una pista de baile vacía; la única mujer en medio de pequeños grupos de hombres de mediana edad que aún no estaban lo suficientemente borrachos para bailar unos con los otros. Afortunadamente, los organizadores de esta fiesta habían previsto esta situación tan familiar en una industria dominada por los hombres. En lugar de proporcionar bailarinas gogo, actualmente inapropiadas en una industria que padece de un severo problema de sexismo, se aparecieron dos Transformers amarillos de ocho pies de altura para animar la fiesta. La pareja bailó, se acercó para tomarse selfies con todos los que quisieron hacerlo y suscitó mucha emoción del grupo de nerds que seguramente se habían pasado muchas noches viendo programas de ciencia ficción.  La industria de seguridad cibernética está intentando ser más acogedora hacia las mujeres. En RSA ya no hay “presentadoras” en los stands utilizando su cabello largo y piernas largas para atraer a potenciales compradores de software de seguridad en la sala de exhibición, como solía suceder en sus inicios. Éste es un cambio reciente: un director ejecutivo me dijo que cuando adquirió su compañía de seguridad cibernética hace dos años, tuvo que prohibir la exhibición de lucha libre femenina en su stand. Sin embargo la conferencia sigue siendo un mar de masculinidad. El mar se abre cuando yo — una mujer de 30 años de edad — paso a través del evento. Hay señales en la entrada que advierten que no se pueden usar patinetas hoverboards, lo cual me hace reír. Ninguna mujer se transportaría a un evento profesional en una hoverboard, aunque se trate de Silicon Valley. Mi experiencia en la RSA fue más bien una sensación sutil de estar fuera de lugar. Esto no se compara con la discriminación directa que sufren las mujeres en la industria de la tecnología. En un mensaje de blog que estaba circulando a través de Silicon Valley esta semana, Susan Fowler, una ex ingeniera de Uber criticó la respuesta de su compañía con respecto al acoso sexual en el trabajo. Describió en particular la actitud desinteresada del departamento de Recursos Humanos cuando ella les informó que su jefe le había hecho un avance sexual indeseado en su primer día de trabajo. Fowler también aseveró que un gran número de ingenieras estaban abandonando su equipo. Después de pasar tres años trabajando en Silicon Valley, no puedo decir que estoy sorprendida. Las grandes compañías de tecnología comenzaron a publicar estadísticas sobre la diversidad en su fuerza laboral en 2014. Tenían esperanzas de que las cifras mostrarían que, conforme pasaban los años, estaban reclutando a un mayor número de mujeres y de minorías étnicas. Actualmente, el porcentaje de mujeres que forman parte de la fuerza laboral de Silicon Valley sigue siendo menos de 20 por ciento, a pesar de que el sector ha invertido en la capacitación de reclutadores para atraer a candidatas femeninas y ha organizado campamentos de programación. La industria de la tecnología — la cual siempre ha sido famosa por moverse velozmente y romper cosas —debe darse cuenta de que no puede seguir rompiendo a la gente. Las mujeres se retirarán si no se sienten seguras en su lugar de trabajo.  En otra conferencia para empresas “startup” me di cuenta de cuánto se ha ampliado la definición de “startup”. Algunos de los participantes incluían Smash, que se describía a sí mismo como un buscador de oponentes de tenis competitivo; FlossMor, un dispensador de hilo dental que se torna color naranja cuando no se ha utilizado en 22 horas; y Shaka Tea, que vende té helado hawaiano infusionado con la esencia de maki (un ingrediente que ni siquiera Google conocía). Yo estaba ahí para entrevistar a Ryan Holmes, director ejecutivo de Hootsuite, una compañía basada en Vancouver que ayuda a sus clientes a manejar sus presencia en los medios sociales. Holmes, quien acuño el término “Mafia de Miel de Maple” para describir a sus inversores de tecnología canadienses, espera que puedan reproducir el éxito de la “Mafia de Paypal” que fundó compañías como Tesla, Palantir y SpaceX. Hablamos sobre cómo Canadá podía beneficiarse de la preocupación de las compañías de tecnología estadounidenses sobre la posibilidad de que el endurecimiento de las regulaciones de inmigración del presidente Trump pueda dificultar el proceso de conseguir ingenieros talentosos del extranjero. El día después de la elección estadounidense, Holmes recibió 10 llamadas telefónicas de empresarios pidiéndole consejos sobre cómo abrir oficinas en Canadá, donde los trabajadores cualificados ahora pueden obtener visas en sólo dos semanas. *** Durante el fin de semana largo de Presidents Day (Día de los Presidentes) o #NotMyPresidentDay (el día del que no es mi presidente) como lo describen los oponentes de Trump, viajé hacia el norte con algunos amigos a las montañas que circundan a Lake Tahoe. Atraído por la impresionante nevada, el resto de San Francisco se unió a nosotros en el camino. Nos movimos a vuelta de rueda durante ocho horas en una ruta que normalmente sólo toma cuatro horas.  Después de cinco años de sequía en California, las lluvias finalmente han llenado las reservas de agua, convirtiendo a las calles en cascadas y vertiendo capa sobre capa de nieve en las pistas de esquí. Como yo no soy una aficionada del esquí, opté por el deporte de baja tecnología: caminar por el bosque con raquetas de nieve en los pies. Para los empleados de Silicon Valley, los fines de semanas se usan para alejarse de la tecnología. Yo pude realizar casi toda mi caminata sin usar mi teléfono inteligente, disfrutando profundamente la belleza de los altos pinos. Desgraciadamente, también estaba corriendo el riesgo de perderme. La profunda nieve bajo mis pies se unía al blancuzco aire nevado y cada árbol era idéntico al siguiente. A final de cuentas, renuncié a mi promesa de liberarme de la tecnología. Y claro, recurrí a Google Maps para volver a mi coche. Yo Opino Destacado Destacado   Tecnología Tecnología Tecnología Claudio Bravo fue suplente en la victoria por 2 goles a 0. por Angélica Abad Cisneros por Tatiana Hernández por José Pedro Cornejo El Mostrador © 2016 - Algunos derechos reservados.
2017-03-05 23:06:32 | Cooperativa | [Fotos] San Luis sufrió una aplastante goleada de local ante Deportes Antofagasta - Cooperativa.cl | R. Vehicular: No rige Todo Deportes País Mundo Entretención 1 de 20 Photosport Deportes Antofagasta goleó a San Luis de Quillota por 5-0 en el Estadio Bicentenario Lucio Fariña, por la quinta fecha del Torneo de Clausura. Todas Cultura Deportes Economía Entretención Mundo País Sociedad Tecnología En la versión móvil de cooperativa.cl vea todas las noticias en el instante en que suceden. Reciba directamente en su correo electrónico los últimos titulares de cooperativa.cl Reciba gratis y en tiempo real las noticias de cooperativa.cl Reciba gratis y en tiempo real el audio digital de los programas radiales Síguenos en Facebook Síguenos en Twitter
2017-02-22 18:05:55 | Cooperativa | [Fotos] Orellana marcó las diferencias en el triunfo de Valencia sobre Real Madrid - Cooperativa.cl | R. Vehicular: No rige Todo Deportes País Mundo Entretención 1 de 13 EFE Valencia, con Fabián Orellana como figura sobresaliente al marcar un golazo, venció por 2-1 a Real Madrid en un duelo pendiente por la liga española. Todas Cultura Deportes Economía Entretención Mundo País Sociedad Tecnología En la versión móvil de cooperativa.cl vea todas las noticias en el instante en que suceden. Reciba directamente en su correo electrónico los últimos titulares de cooperativa.cl Reciba gratis y en tiempo real las noticias de cooperativa.cl Reciba gratis y en tiempo real el audio digital de los programas radiales Síguenos en Facebook Síguenos en Twitter
2017-02-22 22:23:43 | Cooperativa | [Fotos] Carolina de Moras se llenó de elogios por su look en tercera noche de Viña 2017 - Cooperativa.cl | R. Vehicular: No rige Todo Deportes País Mundo Entretención 1 de 6 Gentileza Chilevisión/Aton La animadora del Festival de Viña del Mar, Carolina de Moras, se llenó de elogios gracias al vestido dorado que lució en la tercera jornada del certamen musical. Todas Cultura Deportes Economía Entretención Mundo País Sociedad Tecnología En la versión móvil de cooperativa.cl vea todas las noticias en el instante en que suceden. Reciba directamente en su correo electrónico los últimos titulares de cooperativa.cl Reciba gratis y en tiempo real las noticias de cooperativa.cl Reciba gratis y en tiempo real el audio digital de los programas radiales Síguenos en Facebook Síguenos en Twitter
2017-02-23 00:29:11 | Cooperativa | [Fotos] Incertidumbre de Maluma generó divertidas bromas - Cooperativa.cl | R. Vehicular: No rige Todo Deportes País Mundo Entretención 1 de 7  Una expresión facial del cantante Maluma durante el show de Isabel Pantoja en Viña 2017 generó una ola de divertidas bromas en redes sociales. Todas Cultura Deportes Economía Entretención Mundo País Sociedad Tecnología En la versión móvil de cooperativa.cl vea todas las noticias en el instante en que suceden. Reciba directamente en su correo electrónico los últimos titulares de cooperativa.cl Reciba gratis y en tiempo real las noticias de cooperativa.cl Reciba gratis y en tiempo real el audio digital de los programas radiales Síguenos en Facebook Síguenos en Twitter
2017-02-23 08:28:35 | Cooperativa | [Fotos] Eduardo Vargas y Nicolás Castillo fueron protagonistas en choque Tigres-Pumas - Cooperativa.cl | R. Vehicular: No rige Todo Deportes País Mundo Entretención 1 de 10 Photosport Eduardo Vargas marcó un gol por Tigres y Nicolás Castillo brindó una asistencia para el empate de Pumas, en el partido de ida por los cuartos de final de la "Conchampions". Todas Cultura Deportes Economía Entretención Mundo País Sociedad Tecnología En la versión móvil de cooperativa.cl vea todas las noticias en el instante en que suceden. Reciba directamente en su correo electrónico los últimos titulares de cooperativa.cl Reciba gratis y en tiempo real las noticias de cooperativa.cl Reciba gratis y en tiempo real el audio digital de los programas radiales Síguenos en Facebook Síguenos en Twitter
2017-02-23 11:37:17 | Cooperativa | [Fotos] Lewis Hamilton y Valtteri Bottas presentaron el W08 de Mercedes - Cooperativa.cl | R. Vehicular: No rige Todo Deportes País Mundo Entretención 1 de 13 EFE La escudería Mercedes, con sus pilotos Lewis Hamilton y Valtteri Bottas, presentó el W08, el monoplaza para la temporada 2017 de la Fórmula 1. Todas Cultura Deportes Economía Entretención Mundo País Sociedad Tecnología En la versión móvil de cooperativa.cl vea todas las noticias en el instante en que suceden. Reciba directamente en su correo electrónico los últimos titulares de cooperativa.cl Reciba gratis y en tiempo real las noticias de cooperativa.cl Reciba gratis y en tiempo real el audio digital de los programas radiales Síguenos en Facebook Síguenos en Twitter
2017-02-24 00:08:15 | Cooperativa | [Fotos] Las imágenes que dejó el debut de Olivia Newton-John en Viña - Cooperativa.cl | R. Vehicular: No rige Todo Deportes País Mundo Entretención 1 de 21 Aton La cantante australiana Olivia Newton-John debutó en el Festival de Viña del Mar con un show cargado de todos sus éxitos en solitario y las canciones que ha escrito e interpretado en el cine. Todas Cultura Deportes Economía Entretención Mundo País Sociedad Tecnología En la versión móvil de cooperativa.cl vea todas las noticias en el instante en que suceden. Reciba directamente en su correo electrónico los últimos titulares de cooperativa.cl Reciba gratis y en tiempo real las noticias de cooperativa.cl Reciba gratis y en tiempo real el audio digital de los programas radiales Síguenos en Facebook Síguenos en Twitter
